Distance from Center (cmd=annotatePeaks.pl Cluster2_DRIP_peaks.bed hg38 -d Vehicle_TagDir E2_TagDir -hist 50 -size 5000)	Vehicle_TagDir Coverage	Vehicle_TagDir + Tags	Vehicle_TagDir - Tags	E2_TagDir Coverage	E2_TagDir + Tags	E2_TagDir - Tags
100	1.45614035087719	0.0028	0.0056	6.8698224852071	0.0162	0.0556615384615385
150	1.33333333333333	0.00326666666666667	0.00653333333333333	4.28165680473373	0.0153692307692308	0.0170307692307692
200	1.01754385964912	0.00186666666666667	0.00606666666666667	4.08994082840237	0.0112153846153846	0.0162
250	0.859649122807018	0.0028	0.0056	4.201775147929	0.0141230769230769	0.0174461538461538
300	0.824561403508772	0.00233333333333333	0.00326666666666667	4.08994082840237	0.0132923076923077	0.0132923076923077
350	1.05263157894737	0.00793333333333333	0.00233333333333333	4.4414201183432	0.0220153846153846	0.0186923076923077
400	1.19298245614035	0.00466666666666667	0.00233333333333333	4.42544378698225	0.0128769230769231	0.0153692307692308
450	1.36842105263158	0.00513333333333333	0.0056	4.55325443786983	0.0162	0.0186923076923077
500	1.3859649122807	0.0084	0.00466666666666667	4.48934911242604	0.0162	0.0149538461538462
550	1.29824561403509	0.007	0.0042	4.10591715976332	0.0108	0.0157846153846154
600	1.31578947368421	0.00233333333333333	0.00186666666666667	4.48934911242604	0.0170307692307692	0.0191076923076923
650	1.24561403508772	0.00466666666666667	0.00233333333333333	3.9621301775148	0.0108	0.0116307692307692
700	0.964912280701754	0.00233333333333333	0.0056	3.9621301775148	0.0141230769230769	0.0199384615384615
750	1.03508771929825	0.00466666666666667	0.00513333333333333	3.99408284023669	0.0157846153846154	0.0186923076923077
800	0.947368421052632	0.0042	0.0014	3.65857988165681	0.0112153846153846	0.00747692307692308
850	0.859649122807018	0.00186666666666667	0.00326666666666667	3.89822485207101	0.0141230769230769	0.0116307692307692
900	0.789473684210526	0.00186666666666667	0.00513333333333333	3.89822485207101	0.0182769230769231	0.0195230769230769
950	0.824561403508772	0.00466666666666667	0.0014	3.88224852071006	0.0182769230769231	0.0137076923076923
1000	0.947368421052632	0.00326666666666667	0.00233333333333333	3.86627218934911	0.0112153846153846	0.0108
1050	1.07017543859649	0.00513333333333333	0.00373333333333333	3.86627218934911	0.0116307692307692	0.0103846153846154
1100	1.05263157894737	0.00373333333333333	0.00373333333333333	3.75443786982249	0.0120461538461538	0.0116307692307692
1150	1.19298245614035	0.00653333333333333	0.0056	3.97810650887574	0.0166153846153846	0.0199384615384615
1200	1.12280701754386	0.00233333333333333	0.00186666666666667	3.33905325443787	0.0112153846153846	0.0108
1250	1.42105263157895	0.00933333333333333	0.00373333333333333	3.19526627218935	0.00955384615384616	0.0170307692307692
1300	1.57894736842105	0.007	0.00373333333333333	3.9621301775148	0.0253384615384616	0.0103846153846154
1350	1.47368421052632	0.00233333333333333	0.007	3.48284023668639	0.00581538461538462	0.00664615384615385
1400	0.982456140350878	0.0014	0.00886666666666667	3.40295857988166	0.00830769230769231	0.0236769230769231
1450	0.824561403508772	0.0042	0.000933333333333333	2.89171597633136	0.00747692307692308	0.00830769230769231
1500	0.649122807017544	0.00326666666666667	0.00233333333333333	2.2207100591716	0.00830769230769231	0.00996923076923077
1550	0.859649122807018	0.00373333333333333	0.0028	2.31656804733728	0.00706153846153846	0.00872307692307692
1600	0.754385964912281	0.0014	0.00326666666666667	2.17278106508876	0.00706153846153846	0.00706153846153846
1650	0.877192982456141	0.00326666666666667	0.0028	2.31656804733728	0.0103846153846154	0.0141230769230769
1700	1.10526315789474	0.00793333333333333	0.0028	2.57218934911243	0.0162	0.00498461538461539
1750	1.12280701754386	0.00186666666666667	0.00186666666666667	2.65207100591716	0.00498461538461539	0.00623076923076923
1800	1.21052631578947	0.0028	0.00606666666666667	2.66804733727811	0.00706153846153846	0.00996923076923077
1850	0.859649122807018	0.00466666666666667	0.0056	2.42840236686391	0.00830769230769231	0.0132923076923077
1900	0.736842105263158	0.00233333333333333	0.00466666666666667	1.9491124260355	0.00706153846153846	0.00498461538461539
1950	0.789473684210527	0.00326666666666667	0.000933333333333333	2.15680473372781	0.00747692307692308	0.00872307692307693
2000	1.07017543859649	0.00606666666666667	0.00233333333333333	1.93313609467456	0.00789230769230769	0.00872307692307692
2050	0.947368421052632	0.00186666666666667	0.0042	1.90118343195266	0.00581538461538462	0.00498461538461539
2100	0.859649122807018	0.00186666666666667	0.00326666666666667	1.99704142011835	0.00913846153846154	0.00706153846153846
2150	0.789473684210527	0.0028	0.00466666666666667	1.91715976331361	0.00664615384615385	0.00581538461538462
2200	0.614035087719298	0.00233333333333333	0.00233333333333333	1.93313609467456	0.00872307692307693	0.00789230769230769
2250	0.68421052631579	0.00186666666666667	0.0014	1.66153846153846	0.0054	0.00498461538461539
2300	0.719298245614035	0.00186666666666667	0.0014	1.9491124260355	0.00789230769230769	0.00498461538461539
2350	0.964912280701754	0.00466666666666667	0.0056	1.93313609467456	0.00830769230769231	0.00789230769230769
2400	0.877192982456141	0.00326666666666667	0.0014	1.93313609467456	0.00664615384615385	0.00872307692307692
2450	0.912280701754386	0.00233333333333333	0.00653333333333333	1.78934911242604	0.00498461538461539	0.00664615384615385
2500	0.736842105263158	0.00186666666666667	0.00233333333333333	1.48579881656805	0.00498461538461539	0.00415384615384615
